age,weight(kg),height(m),gender,calories_to_maintain_weight,Goal,Label
14,53.65424796,1.612832025,M,2570.8743,Lose Weight,Plan 5
16,54.19776045,1.619131132,M,2565.7675,Lose Weight,Plan 5
15,53.74653336,1.61684289,M,2564.8733,Lose Weight,Plan 5
15,53.62962079,1.618531002,M,2563.5847,Lose Weight,Plan 5
15,53.98614657,1.608727337,M,2563.5558,Lose Weight,Plan 5
17,54.35036308,1.620248681,M,2558.7108,Lose Weight,Plan 5
14,53.30790289,1.606926581,M,2557.7894,Lose Weight,Plan 5
16,53.98730258,1.614663667,M,2557.0686,Lose Weight,Plan 5
15,53.07896436,1.625571531,M,2556.7456,Lose Weight,Plan 5
16,53.9389422,1.614934497,M,2556.1727,Lose Weight,Plan 5
16,53.59650179,1.624258068,M,2556.1217,Lose Weight,Plan 5
14,53.17829202,1.608507413,M,2556.1132,Lose Weight,Plan 5
15,53.17939225,1.618927363,M,2553.4357,Lose Weight,Plan 5
15,53.56883316,1.60792367,M,2553.1535,Lose Weight,Plan 5
16,54.05888147,1.607269595,M,2552.4497,Lose Weight,Plan 5
16,53.54483709,1.619827619,M,2551.1526,Lose Weight,Plan 5
14,52.96045234,1.608195904,M,2550.7752,Lose Weight,Plan 5
14,52.71584773,1.614519722,M,2550.4539,Lose Weight,Plan 5
15,53.16172757,1.615853875,M,2550.4131,Lose Weight,Plan 5
33,76.06613071,1.632502033,M,2549.9355,Lose Weight,Plan 5
73,95.86680022,1.632903926,M,2549.1405,Lose Weight,Plan 5
31,75.01465168,1.632882013,M,2549.013,Lose Weight,Plan 5
32,75.5421613,1.631057277,M,2548.284,Lose Weight,Plan 5
31,74.99756429,1.632242965,M,2548.182,Lose Weight,Plan 5
31,74.96986901,1.632967266,M,2548.1565,Lose Weight,Plan 5
31,74.88055899,1.632306336,M,2545.8255,Lose Weight,Plan 5
33,75.86729264,1.632252349,M,2545.662,Lose Weight,Plan 5
32,75.36646002,1.630808742,M,2544.4875,Lose Weight,Plan 5
32,75.33692931,1.631103122,M,2544.1005,Lose Weight,Plan 5
31,74.82277913,1.630987465,M,2543.649,Lose Weight,Plan 5
33,75.73595271,1.632969733,M,2543.5005,Lose Weight,Plan 5
73,95.63050994,1.631634554,M,2543.3325,Lose Weight,Plan 5
30,74.2307723,1.63301181,M,2543.2005,Lose Weight,Plan 5
32,75.27564366,1.63073428,M,2542.5645,Lose Weight,Plan 5
32,75.25560284,1.631187447,M,2542.4925,Lose Weight,Plan 5
79,98.462385,1.632829918,M,2541.225,Lose Weight,Plan 5
32,75.17137341,1.631025981,M,2540.6415,Lose Weight,Plan 5
31,74.52938025,1.632999946,M,2539.128,Lose Weight,Plan 5
31,74.48648705,1.633166551,M,2538.372,Lose Weight,Plan 5
31,74.48930771,1.632980222,M,2538.291,Lose Weight,Plan 5
32,75.02821284,1.631747284,M,2538.24,Lose Weight,Plan 5
30,74.03874205,1.630983151,M,2537.733,Lose Weight,Plan 5
31,74.47163571,1.632641181,M,2537.673,Lose Weight,Plan 5
32,74.95191206,1.632514758,M,2537.2485,Lose Weight,Plan 5
75,96.29646824,1.63212489,M,2536.986,Lose Weight,Plan 5
31,74.47606705,1.6315128,M,2536.9185,Lose Weight,Plan 5
73,95.20953914,1.632687564,M,2535.471,Lose Weight,Plan 5
30,73.89098346,1.630967026,M,2534.685,Lose Weight,Plan 5
32,74.81149126,1.632312094,M,2534.2095,Lose Weight,Plan 5
33,75.26882967,1.631805203,M,2533.029,Lose Weight,Plan 5
32,74.75763499,1.631956888,M,2532.837,Lose Weight,Plan 5
75,96.08559776,1.631903765,M,2532.4875,Lose Weight,Plan 5
32,74.67032337,1.632254356,M,2531.2665,Lose Weight,Plan 5
32,74.62673647,1.632892399,M,2530.848,Lose Weight,Plan 5
31,74.10550856,1.632798397,M,2530.2675,Lose Weight,Plan 5
31,74.17170511,1.630689988,M,2530.0455,Lose Weight,Plan 5
31,74.11544708,1.631664357,M,2529.621,Lose Weight,Plan 5
33,75.10868205,1.631599624,M,2529.5835,Lose Weight,Plan 5
78,97.40796601,1.632111836,M,2529.2175,Lose Weight,Plan 5
31,74.0598707,1.631945226,M,2528.6895,Lose Weight,Plan 5
32,74.50547659,1.6328147,M,2528.298,Lose Weight,Plan 5
32,74.52985762,1.631345994,M,2527.698,Lose Weight,Plan 5
30,73.45167578,1.631059309,M,2525.727,Lose Weight,Plan 5
30,73.4122258,1.631449878,M,2525.208,Lose Weight,Plan 5
32,74.33344526,1.63216256,M,2524.2735,Lose Weight,Plan 5
30,73.34097678,1.631826892,M,2524.0275,Lose Weight,Plan 5
31,73.77251817,1.633091739,M,2523.6435,Lose Weight,Plan 5
32,74.29201692,1.632304715,M,2523.5295,Lose Weight,Plan 5
33,74.74639742,1.633095775,M,2523.261,Lose Weight,Plan 5
31,73.76425334,1.632517206,M,2523.0435,Lose Weight,Plan 5
33,74.73151583,1.632878134,M,2522.7915,Lose Weight,Plan 5
80,97.98050278,1.633107073,M,2521.329,Lose Weight,Plan 5
31,73.63444672,1.632870639,M,2520.6405,Lose Weight,Plan 5
81,98.46418936,1.631483546,M,2519.8515,Lose Weight,Plan 5
30,73.16433761,1.630874705,M,2519.6835,Lose Weight,Plan 5
31,73.52894989,1.633056042,M,2518.6125,Lose Weight,Plan 5
30,73.09472437,1.631305098,M,2518.575,Lose Weight,Plan 5
31,73.56327104,1.631297939,M,2517.999,Lose Weight,Plan 5
31,73.55907227,1.630991175,M,2517.6825,Lose Weight,Plan 5
31,73.49906131,1.632526472,M,2517.6,Lose Weight,Plan 5
31,73.51909503,1.631594895,M,2517.3135,Lose Weight,Plan 5
33,74.51942726,1.631378869,M,2517.309,Lose Weight,Plan 5
32,73.94967656,1.632889908,M,2516.934,Lose Weight,Plan 5
32,73.93377449,1.632980207,M,2516.6745,Lose Weight,Plan 5
32,73.98280798,1.631361158,M,2516.4675,Lose Weight,Plan 5
79,97.30962708,1.631095234,M,2516.235,Lose Weight,Plan 5
31,73.4130645,1.632820067,M,2516.0535,Lose Weight,Plan 5
31,73.39634963,1.632916679,M,2515.782,Lose Weight,Plan 5
78,96.72281597,1.632958308,M,2515.773,Lose Weight,Plan 5
31,73.38551617,1.632665256,M,2515.371,Lose Weight,Plan 5
30,72.90276058,1.631967876,M,2515.128,Lose Weight,Plan 5
33,74.37565849,1.632273886,M,2515.0245,Lose Weight,Plan 5
30,72.88895311,1.632175054,M,2514.999,Lose Weight,Plan 5
78,96.69855532,1.632402031,M,2514.8565,Lose Weight,Plan 5
31,73.41556331,1.630921261,M,2514.681,Lose Weight,Plan 5
32,73.86593508,1.631829639,M,2514.417,Lose Weight,Plan 5
76,95.68113779,1.632477238,M,2514.405,Lose Weight,Plan 5
30,72.87602907,1.631622333,M,2514.3195,Lose Weight,Plan 5
76,95.66567239,1.632515934,M,2514.117,Lose Weight,Plan 5
31,73.36088517,1.630691302,M,2513.385,Lose Weight,Plan 5
31,73.27036037,1.632931705,M,2513.205,Lose Weight,Plan 5
31,73.26462121,1.63198841,M,2512.38,Lose Weight,Plan 5
81,98.01957609,1.633135045,M,2511.954,Lose Weight,Plan 5
79,97.01184109,1.632772449,M,2511.372,Lose Weight,Plan 5
81,98.00078246,1.631717912,M,2510.505,Lose Weight,Plan 5
82,98.46576429,1.632462503,M,2510.418,Lose Weight,Plan 5
33,74.18220618,1.631375341,M,2510.376,Lose Weight,Plan 5
80,97.46332689,1.632331509,M,2510.1195,Lose Weight,Plan 5
31,73.09162824,1.63293462,M,2509.5345,Lose Weight,Plan 5
32,73.61902373,1.631348264,M,2508.9825,Lose Weight,Plan 5
31,73.1307821,1.630823298,M,2508.7545,Lose Weight,Plan 5
32,73.53573685,1.631707863,M,2507.541,Lose Weight,Plan 5
32,73.51470677,1.631262828,M,2506.7745,Lose Weight,Plan 5
33,73.90704332,1.633207817,M,2506.095,Lose Weight,Plan 5
76,95.31671827,1.631233396,M,2505.984,Lose Weight,Plan 5
33,73.92301566,1.630929468,M,2504.715,Lose Weight,Plan 5
32,73.36066191,1.631729789,M,2503.959,Lose Weight,Plan 5
32,73.31216352,1.632566583,M,2503.59,Lose Weight,Plan 5
32,73.2995879,1.632275857,M,2503.113,Lose Weight,Plan 5
81,97.61552992,1.632251568,M,2502.9885,Lose Weight,Plan 5
32,73.25405002,1.631671503,M,2501.724,Lose Weight,Plan 5
32,73.20548936,1.632165095,M,2501.097,Lose Weight,Plan 5
32,73.21189268,1.631208908,M,2500.5105,Lose Weight,Plan 5
33,75.21667018,1.632839207,F,2849.1697,Lose Weight,Plan 6
32,74.72162004,1.631809395,F,2848.7365,Lose Weight,Plan 6
33,75.16992192,1.632416551,F,2848.1798,Lose Weight,Plan 6
30,73.6882566,1.631829621,F,2847.7542,Lose Weight,Plan 6
32,74.67425955,1.631085965,F,2847.6402,Lose Weight,Plan 6
32,74.62174008,1.632046649,F,2846.9923,Lose Weight,Plan 6
79,97.61032584,1.632757742,F,2846.8232,Lose Weight,Plan 6
31,74.0951096,1.632686461,F,2846.523,Lose Weight,Plan 6
31,74.09078798,1.632682149,F,2846.4432,Lose Weight,Plan 6
31,74.11481374,1.63121027,F,2846.4052,Lose Weight,Plan 6
31,74.03053188,1.632432134,F,2845.2633,Lose Weight,Plan 6
33,74.99973411,1.631126474,F,2844.6591,Lose Weight,Plan 6
30,73.50409813,1.63262619,F,2844.6534,Lose Weight,Plan 6
33,74.97517938,1.632237802,F,2844.5698,Lose Weight,Plan 6
30,73.51774969,1.631587822,F,2844.566,Lose Weight,Plan 6
31,73.97767426,1.63204239,F,2844.1727,Lose Weight,Plan 6
32,74.46809168,1.630757113,F,2843.7718,Lose Weight,Plan 6
32,74.38871466,1.632835064,F,2842.9966,Lose Weight,Plan 6
33,74.89441043,1.631429662,F,2842.8351,Lose Weight,Plan 6
30,73.39922085,1.631789177,F,2842.4703,Lose Weight,Plan 6
30,73.3630528,1.632706191,F,2842.1055,Lose Weight,Plan 6
33,74.83640796,1.631545367,F,2841.8148,Lose Weight,Plan 6
30,73.34293858,1.632835481,F,2841.7806,Lose Weight,Plan 6
31,73.81039138,1.632309251,F,2841.2068,Lose Weight,Plan 6
31,73.81411291,1.631139181,F,2840.8971,Lose Weight,Plan 6
31,73.7789625,1.631844369,F,2840.4848,Lose Weight,Plan 6
31,73.7355711,1.632935845,F,2840.0459,Lose Weight,Plan 6
31,73.7305392,1.632432124,F,2839.7913,Lose Weight,Plan 6
32,74.15178082,1.632693866,F,2838.6285,Lose Weight,Plan 6
81,98.14017847,1.632312602,F,2838.4841,Lose Weight,Plan 6
30,73.17976741,1.631423499,F,2838.3492,Lose Weight,Plan 6
32,74.15786682,1.631124088,F,2838.2333,Lose Weight,Plan 6
31,73.53362498,1.633166046,F,2836.4359,Lose Weight,Plan 6
32,74.0052033,1.631057892,F,2835.427,Lose Weight,Plan 6
31,73.48077539,1.631922931,F,2835.0698,Lose Weight,Plan 6
82,98.4482794,1.631904544,F,2835.0413,Lose Weight,Plan 6
80,97.46033657,1.631211172,F,2834.6575,Lose Weight,Plan 6
81,97.9302323,1.631876153,F,2834.5131,Lose Weight,Plan 6
80,97.42864294,1.631936246,F,2834.3136,Lose Weight,Plan 6
33,74.43450828,1.630770866,F,2834.2338,Lose Weight,Plan 6
32,73.93855469,1.631001401,F,2834.192,Lose Weight,Plan 6
32,73.86874107,1.632981006,F,2833.5593,Lose Weight,Plan 6
77,95.90145769,1.632155593,F,2833.318,Lose Weight,Plan 6
32,73.83465004,1.632275301,F,2832.7081,Lose Weight,Plan 6
30,72.82915704,1.631022734,F,2831.8246,Lose Weight,Plan 6
31,73.2909219,1.631570823,F,2831.494,Lose Weight,Plan 6
31,73.28660028,1.631445651,F,2831.3743,Lose Weight,Plan 6
32,73.72855177,1.633132153,F,2831.0513,Lose Weight,Plan 6
32,73.75557179,1.630865221,F,2830.8119,Lose Weight,Plan 6
32,73.72781646,1.632153253,F,2830.7207,Lose Weight,Plan 6
33,74.20741211,1.632573281,F,2830.6751,Lose Weight,Plan 6
31,73.24156605,1.631558495,F,2830.5896,Lose Weight,Plan 6
81,97.71968094,1.631494801,F,2830.5497,Lose Weight,Plan 6
32,73.73289935,1.631044896,F,2830.4547,Lose Weight,Plan 6
31,73.21254512,1.631697491,F,2830.1051,Lose Weight,Plan 6
78,96.17732029,1.632164853,F,2829.423,Lose Weight,Plan 6
31,73.14946697,1.632902851,F,2829.3432,Lose Weight,Plan 6
31,73.12228928,1.631826338,F,2828.4996,Lose Weight,Plan 6
77,95.64854608,1.631282368,F,2828.4236,Lose Weight,Plan 6
31,73.09004311,1.631842009,F,2827.9182,Lose Weight,Plan 6
33,74.04449187,1.633137032,F,2827.884,Lose Weight,Plan 6
33,74.02940306,1.63318598,F,2827.6256,Lose Weight,Plan 6
32,73.5461976,1.631961521,F,2827.3463,Lose Weight,Plan 6
80,97.03236195,1.632675645,F,2827.3254,Lose Weight,Plan 6
31,73.01372637,1.632867343,F,2826.8561,Lose Weight,Plan 6
31,73.00401241,1.632739675,F,2826.6376,Lose Weight,Plan 6
78,96.00159279,1.632091833,F,2826.1949,Lose Weight,Plan 6
31,72.99849979,1.631481242,F,2826.1303,Lose Weight,Plan 6
78,95.99223447,1.631892178,F,2825.9593,Lose Weight,Plan 6
32,73.41452177,1.63245918,F,2825.1043,Lose Weight,Plan 6
31,72.82099899,1.631304002,F,2822.8357,Lose Weight,Plan 6
32,73.28962418,1.631995112,F,2822.678,Lose Weight,Plan 6
33,73.71880497,1.631684338,F,2821.4753,Lose Weight,Plan 6
32,73.22562547,1.630981443,F,2821.1827,Lose Weight,Plan 6
32,73.21765312,1.631218639,F,2821.1143,Lose Weight,Plan 6
33,73.57827609,1.632909163,F,2819.3074,Lose Weight,Plan 6
33,73.5988605,1.631654509,F,2819.277,Lose Weight,Plan 6
79,96.08954465,1.632994955,F,2819.1611,Lose Weight,Plan 6
32,73.08357714,1.632357738,F,2819.0357,Lose Weight,Plan 6
32,73.09745046,1.631489318,F,2819.0091,Lose Weight,Plan 6
33,73.524148,1.631120121,F,2817.7418,Lose Weight,Plan 6
32,72.96963253,1.63214172,F,2816.8887,Lose Weight,Plan 6
33,73.38760449,1.6316384,F,2815.42,Lose Weight,Plan 6
46,97.91362937,1.631098641,F,2815.2986,Lose Weight,Plan 6
32,72.81460827,1.63232424,F,2814.1185,Lose Weight,Plan 6
81,96.79586301,1.632340442,F,2813.9722,Lose Weight,Plan 6
83,97.78378994,1.631807188,F,2813.9608,Lose Weight,Plan 6
33,73.31052462,1.631437327,F,2813.9475,Lose Weight,Plan 6
79,95.8229308,1.631756859,F,2813.8981,Lose Weight,Plan 6
79,95.80430903,1.631039686,F,2813.3262,Lose Weight,Plan 6
47,98.1018973,1.63222804,F,2810.7069,Lose Weight,Plan 6
33,73.02938329,1.632137226,F,2809.0455,Lose Weight,Plan 6
33,72.98835195,1.632391868,F,2808.3805,Lose Weight,Plan 6
47,97.88190719,1.632425915,F,2807.1743,Lose Weight,Plan 6
33,72.919485,1.631838536,F,2806.946,Lose Weight,Plan 6
86,98.75571101,1.632059902,F,2804.9795,Lose Weight,Plan 6
48,98.19755379,1.63212997,F,2804.2503,Lose Weight,Plan 6
47,97.69294905,1.632868037,F,2804.218,Lose Weight,Plan 6
86,98.63429918,1.633049774,F,2803.0852,Lose Weight,Plan 6
48,98.12492179,1.631971064,F,2803.0178,Lose Weight,Plan 6
81,96.20221399,1.63168341,F,2802.9313,Lose Weight,Plan 6
48,98.07558427,1.632248912,F,2802.2936,Lose Weight,Plan 6
86,98.57521892,1.630861688,F,2801.3011,Lose Weight,Plan 6
86,98.39912054,1.633169352,F,2798.833,Lose Weight,Plan 6
85,97.82186041,1.631914488,F,2796.8285,Lose Weight,Plan 6
50,98.70314901,1.632498374,F,2796.6275,Lose Weight,Plan 6
46,96.7347679,1.631216696,F,2796.0937,Lose Weight,Plan 6
81,95.75798195,1.632955719,F,2795.2401,Lose Weight,Plan 6
48,97.44477681,1.632302947,F,2792.0137,Lose Weight,Plan 6
84,97.03334467,1.631212584,F,2791.1494,Lose Weight,Plan 6
48,97.34247825,1.631444373,F,2790.0961,Lose Weight,Plan 6
85,97.43415514,1.632385843,F,2789.9087,Lose Weight,Plan 6
48,97.28994461,1.632807624,F,2789.6337,Lose Weight,Plan 6
84,96.91877449,1.631666414,F,2789.2076,Lose Weight,Plan 6
42,94.2963339,1.632538065,F,2788.6392,Lose Weight,Plan 6
42,94.25377871,1.63258473,F,2787.9592,Lose Weight,Plan 6
81,95.31950322,1.632605317,F,2787.129,Lose Weight,Plan 6
88,98.67931048,1.631205355,F,2785.4494,Lose Weight,Plan 6
42,94.06425732,1.630996463,F,2784.4062,Lose Weight,Plan 6
42,94.02955363,1.632381384,F,2784.2413,Lose Weight,Plan 6
86,97.60000464,1.632415325,F,2784.0149,Lose Weight,Plan 6
26,68.1924334,1.632762683,F,2783.5323,Lose Weight,Plan 6
42,94.00378071,1.630980476,F,2783.4151,Lose Weight,Plan 6
43,94.45503789,1.630981814,F,2782.7895,Lose Weight,Plan 6
49,97.38648313,1.630828362,F,2782.6467,Lose Weight,Plan 6
26,68.15821421,1.631735986,F,2782.5766,Lose Weight,Plan 6
43,94.39713536,1.632255068,F,2782.2132,Lose Weight,Plan 6
52,98.79102942,1.632889754,F,2782.1945,Lose Weight,Plan 6
47,96.37453219,1.631041681,F,2782.1741,Lose Weight,Plan 6
88,98.46191771,1.630906149,F,2781.3872,Lose Weight,Plan 6
50,97.76125888,1.631864159,F,2781.0725,Lose Weight,Plan 6
43,94.2678554,1.63269252,F,2780.2293,Lose Weight,Plan 6
43,94.23157568,1.6320549,F,2779.4524,Lose Weight,Plan 6
48,96.68761926,1.63138889,F,2779.3929,Lose Weight,Plan 6
52,98.62130042,1.632233796,F,2779.2348,Lose Weight,Plan 6
26,67.91055523,1.633197423,F,2778.5315,Lose Weight,Plan 6
84,96.2940154,1.631214936,F,2777.6651,Lose Weight,Plan 6
84,96.28853393,1.631422121,F,2777.6328,Lose Weight,Plan 6
50,97.50816333,1.632949384,F,2777.256,Lose Weight,Plan 6
26,67.86315178,1.631698969,F,2777.1825,Lose Weight,Plan 6
26,67.81495226,1.632344299,F,2776.5118,Lose Weight,Plan 6
44,94.54142285,1.631905826,F,2776.4774,Lose Weight,Plan 6
26,67.78843793,1.632730137,F,2776.1527,Lose Weight,Plan 6
26,67.7709034,1.632852118,F,2775.8734,Lose Weight,Plan 6
44,94.48159518,1.63298205,F,2775.811,Lose Weight,Plan 6
51,97.93032069,1.630689558,F,2775.5016,Lose Weight,Plan 6
49,96.88585132,1.632681003,F,2775.012,Lose Weight,Plan 6
86,97.12501953,1.631331351,F,2775.0013,Lose Weight,Plan 6
44,94.44612041,1.631933432,F,2774.9287,Lose Weight,Plan 6
26,67.70327725,1.632864742,F,2774.6422,Lose Weight,Plan 6
26,67.69470065,1.631865448,F,2774.1634,Lose Weight,Plan 6
85,96.58359627,1.631585334,F,2774.1368,Lose Weight,Plan 6
44,94.38615797,1.632163584,F,2774.0175,Lose Weight,Plan 6
42,93.37630676,1.633012006,F,2773.7625,Lose Weight,Plan 6
48,96.31823283,1.632567552,F,2773.7064,Lose Weight,Plan 6
27,68.12391253,1.633137111,F,2773.4737,Lose Weight,Plan 6
27,68.15909919,1.630841926,F,2773.373,Lose Weight,Plan 6
27,68.14959495,1.631298898,F,2773.3483,Lose Weight,Plan 6
48,96.30373261,1.631575886,F,2773.1828,Lose Weight,Plan 6
53,98.72592553,1.63240371,F,2773.0026,Lose Weight,Plan 6
51,97.73581554,1.631879791,F,2772.6711,Lose Weight,Plan 6
44,94.31671835,1.630820378,F,2772.496,Lose Weight,Plan 6
53,98.71094025,1.630998502,F,2772.3515,Lose Weight,Plan 6
44,94.26169582,1.631101074,F,2771.6783,Lose Weight,Plan 6
43,93.75697585,1.631792742,F,2771.6324,Lose Weight,Plan 6
27,68.04283,1.631707913,F,2771.5338,Lose Weight,Plan 6
44,94.23886523,1.631844429,F,2771.5219,Lose Weight,Plan 6
26,67.55807382,1.631050054,F,2771.4084,Lose Weight,Plan 6
27,68.00797805,1.63316621,F,2771.3685,Lose Weight,Plan 6
26,67.53899254,1.631628643,F,2771.2469,Lose Weight,Plan 6
85,96.42211684,1.631691426,F,2771.226,Lose Weight,Plan 6
26,67.53718316,1.631656908,F,2771.2241,Lose Weight,Plan 6
27,68.02488564,1.631767507,F,2771.2241,Lose Weight,Plan 6
44,94.18708594,1.633054455,F,2771.0255,Lose Weight,Plan 6
26,67.53477314,1.631030788,F,2770.9771,Lose Weight,Plan 6
26,67.48360556,1.632675562,F,2770.5743,Lose Weight,Plan 6
27,68.00455957,1.630876626,F,2770.5667,Lose Weight,Plan 6
26,67.46024609,1.633222437,F,2770.3254,Lose Weight,Plan 6
27,67.98090811,1.631330986,F,2770.2817,Lose Weight,Plan 6
27,67.98210432,1.631236132,F,2770.2722,Lose Weight,Plan 6
27,67.97408002,1.631678403,F,2770.2684,Lose Weight,Plan 6
27,67.94320305,1.63245071,F,2769.9549,Lose Weight,Plan 6
27,67.93640122,1.632473943,F,2769.839,Lose Weight,Plan 6
27,67.93783044,1.632383746,F,2769.8352,Lose Weight,Plan 6
43,93.59438109,1.632655391,F,2769.2269,Lose Weight,Plan 6
26,67.41037791,1.631774868,F,2768.9479,Lose Weight,Plan 6
27,67.90599544,1.63072092,F,2768.718,Lose Weight,Plan 6
45,94.55681339,1.63154094,F,2768.6319,Lose Weight,Plan 6
86,96.7524284,1.63255865,F,2768.6002,Lose Weight,Plan 6
26,67.36552741,1.633066377,F,2768.547,Lose Weight,Plan 6
26,67.39454808,1.631123383,F,2768.4501,Lose Weight,Plan 6
27,67.87759709,1.630845691,F,2768.2411,Lose Weight,Plan 6
86,96.72468192,1.632855955,F,2768.1898,Lose Weight,Plan 6
44,94.0224161,1.632125403,F,2768.0709,Lose Weight,Plan 6
26,67.37831254,1.630857768,F,2768.0682,Lose Weight,Plan 6
42,93.03705508,1.631479213,F,2767.7819,Lose Weight,Plan 6
27,67.8257125,1.632070727,F,2767.6901,Lose Weight,Plan 6
27,67.79698327,1.632966492,F,2767.4545,Lose Weight,Plan 6
43,93.48263402,1.63204862,F,2767.2294,Lose Weight,Plan 6
27,67.80754737,1.631205821,F,2767.0783,Lose Weight,Plan 6
26,67.30680553,1.631362305,F,2766.9263,Lose Weight,Plan 6
44,93.93643856,1.633003997,F,2766.92,Lose Weight,Plan 6
27,67.77267971,1.632452536,F,2766.8465,Lose Weight,Plan 6
44,93.9207446,1.633042385,F,2766.6752,Lose Weight,Plan 6
88,97.61603161,1.63291453,F,2766.6071,Lose Weight,Plan 6
43,93.46134736,1.630982842,F,2766.5732,Lose Weight,Plan 6
27,67.75511733,1.632590853,F,2766.571,Lose Weight,Plan 6
43,93.44317618,1.631950478,F,2766.5562,Lose Weight,Plan 6
26,67.26969195,1.632262124,F,2766.5406,Lose Weight,Plan 6
26,67.29462191,1.630782454,F,2766.5159,Lose Weight,Plan 6
42,92.9424133,1.632353311,F,2766.4899,Lose Weight,Plan 6
27,67.72266917,1.632534304,F,2765.9592,Lose Weight,Plan 6
27,67.74925723,1.630861731,F,2765.9041,Lose Weight,Plan 6
53,98.30798497,1.631215863,F,2765.8371,Lose Weight,Plan 6
27,67.69895162,1.633009186,F,2765.6799,Lose Weight,Plan 6
27,67.71928366,1.631377952,F,2765.5241,Lose Weight,Plan 6
45,94.33506536,1.631651759,F,2765.0449,Lose Weight,Plan 6
44,93.85212795,1.631100817,F,2764.9956,Lose Weight,Plan 6
44,93.84463614,1.6313888,F,2764.9565,Lose Weight,Plan 6
28,68.12793286,1.632503838,F,2764.4126,Lose Weight,Plan 6
45,94.26501082,1.632836642,F,2764.2442,Lose Weight,Plan 6
27,67.59456352,1.63316289,F,2763.8274,Lose Weight,Plan 6
49,96.2047765,1.632122804,F,2763.7359,Lose Weight,Plan 6
43,93.23344382,1.632640684,F,2763.333,Lose Weight,Plan 6
26,67.09238391,1.632155583,F,2763.2707,Lose Weight,Plan 6
28,68.06561502,1.631633329,F,2762.9952,Lose Weight,Plan 6
42,92.72070062,1.632386855,F,2762.8808,Lose Weight,Plan 6
27,67.5468747,1.63240652,F,2762.7121,Lose Weight,Plan 6
27,67.51825624,1.632729061,F,2762.2941,Lose Weight,Plan 6
26,67.05801963,1.63083549,F,2762.2181,Lose Weight,Plan 6
28,68.02719135,1.631316301,F,2762.1915,Lose Weight,Plan 6
28,67.98545398,1.633152891,F,2762.0224,Lose Weight,Plan 6
27,67.52126269,1.631646168,F,2761.9996,Lose Weight,Plan 6
49,96.07708401,1.632575492,F,2761.7826,Lose Weight,Plan 6
86,96.38267404,1.632278127,F,2761.7659,Lose Weight,Plan 6
44,93.62507986,1.632449988,F,2761.6789,Lose Weight,Plan 6
86,96.39175648,1.631389926,F,2761.6443,Lose Weight,Plan 6
28,67.96392616,1.630834773,F,2760.8824,Lose Weight,Plan 6
26,66.96591028,1.631825977,F,2760.8577,Lose Weight,Plan 6
88,97.30421241,1.631523767,F,2760.4701,Lose Weight,Plan 6
43,93.03538978,1.632823381,F,2760.154,Lose Weight,Plan 6
44,93.54081614,1.631655685,F,2760.0741,Lose Weight,Plan 6
28,67.88609766,1.632460396,F,2759.9875,Lose Weight,Plan 6
26,66.91839832,1.631644161,F,2759.9324,Lose Weight,Plan 6
44,93.51730888,1.632171609,F,2759.8395,Lose Weight,Plan 6
27,67.38654957,1.631895817,F,2759.6227,Lose Weight,Plan 6
